Designation,Absolute Magnitude (H),Min Diameter (km),Max Diameter (km),Is Potentially Hazardous,Relative Velocity (km/s),Relative Velocity (km/h),Miss Distance (km),Miss Distance (miles),Orbiting Body,Cluster,Object Type,pca_1,pca_2,pca_3
1620,15.27,2.3472263753,5.2485577338,1,13.5182942685,48665.8593667123,10550469.143420037,6555757.531205083,0,0,Other,-0.2173485040429883,-0.8468006338334432,-1.1988174050525555
1620,15.27,2.3472263753,5.2485577338,1,8.9607821949,32258.8159016471,64127941.68934362,39847255.223981045,0,0,Other,0.6373076867743152,0.899409041117047,-1.1766849577519178
1620,15.27,2.3472263753,5.2485577338,1,8.0845101079,29104.2363885208,34699100.01501304,21561020.95150251,0,0,Other,0.43353169675600184,0.06905967379630941,-1.6786175383029116
1620,15.27,2.3472263753,5.2485577338,1,8.6455592519,31124.0133068791,26192745.442340937,16275417.316741398,0,0,Other,0.310616852462338,-0.2019869667486498,-1.7056861885549035
1620,15.27,2.3472263753,5.2485577338,1,15.8836922141,57181.2919708162,26984696.04129317,16767512.600168817,0,0,Other,-0.25102607095883617,-0.45460027378387297,-0.6466390273192506
1620,15.27,2.3472263753,5.2485577338,1,17.2656871525,62156.4737491609,31524539.714944284,19588440.65080376,0,0,Other,-0.3176012090384638,-0.37402459396867094,-0.3885184590662181
1620,15.27,2.3472263753,5.2485577338,1,24.4218435912,87918.6369284298,70069161.54148157,43538958.05356468,0,1,Comet,-0.5230210538721752,0.4845388745130081,1.1396419174586128
1620,15.27,2.3472263753,5.2485577338,1,9.8725113724,35541.0409407589,14007388.900646651,8703787.862855691,0,0,Other,0.10127022558314075,-0.6063921181401681,-1.6831243912161067
1620,15.27,2.3472263753,5.2485577338,1,7.8929540597,28414.634614911,45096016.13018729,28021365.05533508,0,0,Other,0.5449172405402212,0.3815128799817682,-1.573914621738636
1620,15.27,2.3472263753,5.2485577338,1,8.2553477203,29719.2517932342,41947284.36612744,26064833.862705227,0,0,Other,0.487256896942343,0.2752852082257227,-1.561513052820447
1620,15.27,2.3472263753,5.2485577338,1,7.505984218,27021.5431847576,61357093.74098952,38125530.14632652,0,0,Other,0.7259955477138289,0.8735285750376308,-1.4228180682635234
1620,15.27,2.3472263753,5.2485577338,1,12.7193063601,45789.5028962531,14444872.403041895,8975627.50587235,0,0,Other,-0.11845938964089847,-0.7020479404685614,-1.2649902980756678
1620,15.27,2.3472263753,5.2485577338,1,19.8591238935,71492.8460165539,45693071.01305799,28392357.756390795,0,1,Comet,-0.3901963137764707,-0.057014034967421634,0.16784110022497012
1620,15.27,2.3472263753,5.2485577338,1,22.053770656,79393.574361577,58120687.31781642,36114520.44672564,0,1,Comet,-0.4475726503010649,0.2240986836305833,0.644227254105905
1627,12.85,7.1540995088,15.9970528196,0,8.3835244253,30180.687931187,36882596.77625356,22917782.925048675,0,0,Other,1.8841754050206052,-0.6125706393837826,-1.0136574298245953
1627,12.85,7.1540995088,15.9970528196,0,13.4704689537,48493.6882333891,58816997.61987153,36547187.60537994,0,0,Other,1.687519734857063,-0.16266115452417407,0.0030058565687789167
1627,12.85,7.1540995088,15.9970528196,0,6.5498711092,23579.5359932104,24911361.251627695,15479202.101622311,0,0,Other,1.9174028834357628,-0.8940465030953514,-1.4319134808331182
1627,12.85,7.1540995088,15.9970528196,0,15.8822129215,57175.9665175379,72248456.03871466,44893108.86133799,0,0,Other,1.6223782759887622,0.13964070289330344,0.5236435412419166
1627,12.85,7.1540995088,15.9970528196,0,6.2927094543,22653.7540356081,22466525.942490008,13960051.884455765,0,0,Other,1.9149665993923288,-0.9560023125634995,-1.5003303710927298
1627,12.85,7.1540995088,15.9970528196,0,15.941099741,57387.9590677444,72769736.3391968,45217017.420218125,0,0,Other,1.6225789276005644,0.15269616530997174,0.53881892241061
1627,12.85,7.1540995088,15.9970528196,0,7.3196223177,26350.6403436931,30029176.460581463,18659265.010989644,0,0,Other,1.9043103544554087,-0.7731735528216223,-1.2551561342631332
1627,12.85,7.1540995088,15.9970528196,0,13.8788348043,49963.8052953947,60986436.54958986,37895214.44747164,0,0,Other,1.6755184996702586,-0.11455095720237697,0.08982667737011116
1627,12.85,7.1540995088,15.9970528196,0,10.4527125366,37629.7651317294,48106399.21559923,29891930.365344066,0,0,Other,1.8255078605602901,-0.36200878992062163,-0.5707902280388524
1627,12.85,7.1540995088,15.9970528196,0,10.5006091166,37802.1928197344,42485492.697825365,26399261.012429327,0,0,Other,1.76966499693603,-0.5288095436989015,-0.6354629766253842
1627,12.85,7.1540995088,15.9970528196,0,13.6383470204,49098.0492733709,65120219.70855986,40463828.19425349,0,0,Other,1.7327224930085354,0.015942240037842417,0.10764201435783016
1627,12.85,7.1540995088,15.9970528196,0,7.8319804836,28195.1297409981,26550099.2392366,16497466.669567052,0,0,Other,1.8318008381517306,-0.8948123623968721,-1.2252303785512935
1627,12.85,7.1540995088,15.9970528196,0,6.9712963027,25096.6666898715,21054117.59428108,13082422.033115704,0,0,Other,1.8485377744207843,-1.023319006888364,-1.41998390288303
1627,12.85,7.1540995088,15.9970528196,0,15.2814644845,55013.2721442878,72786478.01634593,45227420.21601456,0,0,Other,1.6745871216508967,0.17832733678898294,0.443437245402545
1627,12.85,7.1540995088,15.9970528196,0,7.3142004644,26331.1216716925,23479485.56803801,14589475.808996083,0,0,Other,1.8440535847619604,-0.9652023594203055,-1.3393891523372403
1627,12.85,7.1540995088,15.9970528196,0,12.5975146308,45351.052670992,59432873.635163724,36929875.21582223,0,0,Other,1.761847655085455,-0.1113152610634043,-0.11565686789643989
1627,12.85,7.1540995088,15.9970528196,0,9.5732097227,34463.555001563,37315978.18537511,23187073.64550017,0,0,Other,1.7946710530001801,-0.6451916495578428,-0.8357255324837336
1627,12.85,7.1540995088,15.9970528196,0,9.2149374944,33173.7749799926,40595042.84509295,25224589.944162633,0,0,Other,1.853214952121089,-0.5352957418731215,-0.8458692944703969
1627,12.85,7.1540995088,15.9970528196,0,12.8670483115,46321.3739212438,56216352.52382017,34931221.676029466,0,0,Other,1.7108588462925713,-0.21599352254062296,-0.11757633663819429
1627,12.85,7.1540995088,15.9970528196,0,6.7938041168,24457.6948203212,24903699.521916717,15474441.32354012,0,0,Other,1.8981566362841766,-0.9035680703549602,-1.3966600897822419
1627,12.85,7.1540995088,15.9970528196,0,15.5926364263,56133.4911347408,70787275.49373259,43985173.37221419,0,0,Other,1.631603655686042,0.10779084688112303,0.46306145595406834
1685,14.33,3.618719966,8.0917038355,0,17.0091050498,61232.7781791504,29959295.37604027,18615842.918564927,0,0,Other,0.15188396915678695,-0.6479119861779851,-0.2575198508528526
1685,14.33,3.618719966,8.0917038355,0,21.1757845377,76232.8243358896,44567641.71919231,27693048.420587447,0,1,Comet,-0.04030683945905102,-0.3779516212937147,0.5324390894916753
1685,14.33,3.618719966,8.0917038355,0,16.13510677,58086.3843720072,26483731.19139619,16456227.476925796,0,0,Other,0.18838670475247501,-0.7166113342246523,-0.4284614482766985
1685,14.33,3.618719966,8.0917038355,0,22.1491220196,79736.8392704916,49434766.63695722,30717339.60624084,0,1,Comet,-0.07172567342812737,-0.27219552008898795,0.735506399226229
1685,14.33,3.618719966,8.0917038355,0,15.1884758677,54678.5131235432,23098087.75820511,14352486.199320143,0,0,Other,0.23143211470443778,-0.7799033303564729,-0.6087833870677577
1685,14.33,3.618719966,8.0917038355,0,23.067397913,83042.6324867928,54093959.40153561,33612427.7431291,0,1,Comet,-0.10074268069977974,-0.1704438027133764,0.9279449410514692
1685,14.33,3.618719966,8.0917038355,0,14.3509901239,51663.564446171,20696701.489872564,12860333.964196848,0,0,Other,0.27501691954594815,-0.8184667796812964,-0.7607478345217118
1685,14.33,3.618719966,8.0917038355,0,23.8390771662,85820.6777982203,57925527.80085093,35993253.94608564,0,1,Comet,-0.1259038648776108,-0.08739607296145241,1.0885940894322683
1685,14.33,3.618719966,8.0917038355,0,13.7183210739,49385.9558659615,19317533.429342743,12003358.669856055,0,0,Other,0.31197221207796194,-0.8348337154365533,-0.8700063314880168
1685,14.33,3.618719966,8.0917038355,0,24.4494668245,88018.0805680614,60974324.52260297,37887688.38289024,0,1,Comet,-0.1456386708663815,-0.021175917681573734,1.2158959793370576
1685,14.33,3.618719966,8.0917038355,0,13.2807711453,47810.7761230076,18648115.588388197,11587401.711667344,0,0,Other,0.3401652858975683,-0.8378055785660338,-0.9419453027841614
1685,14.33,3.618719966,8.0917038355,0,24.7591085551,89132.790798216,62561319.28478073,38873801.20144851,0,1,Comet,-0.15527568258114538,0.013601904772273334,1.2809888919758103
1685,14.33,3.618719966,8.0917038355,0,13.0971703338,47149.8132016523,18497404.814953905,11493754.379539767,0,0,Other,0.35320157305029337,-0.8352316534534245,-0.9704730614978905
1685,14.33,3.618719966,8.0917038355,0,24.826336616,89374.8118174506,62854198.28463957,39055787.77313132,0,1,Comet,-0.15784686640326812,0.01963582015652564,1.2944631142954126
1685,14.33,3.618719966,8.0917038355,0,13.1963135238,47506.728685586,18606825.499163527,11561745.23992954,0,0,Other,0.3464218380560049,-0.835798634784789,-0.9547110449584688
1685,14.33,3.618719966,8.0917038355,0,24.6880377189,88876.9357881052,62180075.53083437,38636907.31766158,0,1,Comet,-0.15322112376028466,0.005120911238433889,1.2658319471167667
1685,14.33,3.618719966,8.0917038355,0,13.4823445637,48536.4404294219,19010960.44990114,11812863.053830132,0,0,Other,0.32768162033902054,-0.8348382689182043,-0.9081102117340241
1685,14.33,3.618719966,8.0917038355,0,24.2141296231,87170.8666432266,59852918.723290086,37190879.13067159,0,1,Comet,-0.13752895493916115,-0.045120430201660504,1.1675032537227743
1685,14.33,3.618719966,8.0917038355,0,14.1138712711,50809.9365760194,20270459.205262944,12595479.290014869,0,0,Other,0.2897073881679813,-0.8219401275011603,-0.8005419281391676
1685,14.33,3.618719966,8.0917038355,0,23.3996467216,84238.7281977881,55778787.370907485,34659331.297733895,0,1,Comet,-0.11125037985857479,-0.13365613892371908,0.9975605512433616
1685,14.33,3.618719966,8.0917038355,0,15.11557597,54416.073492153,23019297.477234572,14303528.18893816,0,0,Other,0.2364326892191339,-0.7794375128412223,-0.6203519493501167
1685,14.33,3.618719966,8.0917038355,0,22.3001100674,80280.3962427599,50350254.04993121,31286197.10639009,0,1,Comet,-0.07511264712167437,-0.2510800888440401,0.7690516314741072
1685,14.33,3.618719966,8.0917038355,0,16.3159356398,58737.3683031634,27311893.046846375,16970823.391772896,0,0,Other,0.18184490981559978,-0.6991962183735637,-0.39170423917986896
1685,14.33,3.618719966,8.0917038355,0,20.918418518,75306.3066647608,43511318.293705486,27036679.480222132,0,1,Comet,-0.029862477277838365,-0.3991463911700927,0.48168311763698
1685,14.33,3.618719966,8.0917038355,0,17.6771632144,63637.7875717018,33024371.951356973,20520393.18729725,0,0,Other,0.12776674885346503,-0.5834118549977344,-0.12165316965321728
1685,14.33,3.618719966,8.0917038355,0,19.4763194888,70114.7501595126,36284889.07819776,22546384.58344674,0,1,Comet,0.01654611500299717,-0.5562835160730314,0.1806233775491551
1685,14.33,3.618719966,8.0917038355,0,19.0951244367,68742.4479719836,39400215.92212256,24482158.921212822,0,0,Other,0.07537491485391137,-0.4503197366600225,0.165071492684135
1685,14.33,3.618719966,8.0917038355,0,18.086623984,65111.8463425332,29372237.69994764,18251062.193747938,0,0,Other,0.06174248928438612,-0.7062083505145756,-0.10884426167869127
1685,14.33,3.618719966,8.0917038355,0,20.3147403294,73133.0651859541,45134459.40186543,28045252.596675865,0,1,Comet,0.03263031580992366,-0.32849951928682447,0.41487735556906274
1685,14.33,3.618719966,8.0917038355,0,16.8898917142,60803.6101712053,23419550.467964195,14552233.864742115,0,0,Other,0.10066435173892702,-0.8353120921893767,-0.35811692189794725
1685,14.33,3.618719966,8.0917038355,0,21.2227102716,76401.7569779281,49540882.88373599,30783277.184423037,0,1,Comet,0.0020815353346965654,-0.23377388115087544,0.6026019056553329
1685,14.33,3.618719966,8.0917038355,0,16.1740882306,58226.7176300632,19905930.45516549,12368971.628004162,0,0,Other,0.12437900937478151,-0.9111574576193631,-0.5066176328319293
1685,14.33,3.618719966,8.0917038355,0,21.6298639923,77867.5103722703,51450540.08571089,31969883.14608065,0,1,Comet,-0.012231297092105,-0.19324216116108725,0.6859372769960569
1685,14.33,3.618719966,8.0917038355,0,16.0339161308,57722.0980708523,19269038.826377176,11973225.520865936,0,0,Other,0.12949694895951103,-0.9245082306904012,-0.5350459178555004
1685,14.33,3.618719966,8.0917038355,0,21.4788164893,77323.7393613842,50737309.47169008,31526702.193101984,0,1,Comet,-0.006965737726914729,-0.20841902720406666,0.6549603102524848
1685,14.33,3.618719966,8.0917038355,0,16.3307870561,58790.8334019931,20697538.90882925,12860854.312207676,0,0,Other,0.11939537853313192,-0.8938955591846817,-0.4738230868600578
1685,14.33,3.618719966,8.0917038355,0,20.8819754474,75175.1116106843,47931039.7097578,29782967.02111161,0,1,Comet,0.013951044448561744,-0.26803730194292974,0.5327118484664005
1685,14.33,3.618719966,8.0917038355,0,17.1581550199,61769.3580716429,24736384.970649842,15370476.882278088,0,0,Other,0.09177700652430487,-0.8068865557759469,-0.3024626260564374
1685,14.33,3.618719966,8.0917038355,0,19.9200613109,71712.2207192249,43341330.48834087,26931053.955889206,0,1,Comet,0.04704216405388489,-0.3660865298382576,0.33483447548260636
1685,14.33,3.618719966,8.0917038355,0,18.2992699852,65877.3719468856,30432712.66080419,18910010.7785723,0,0,Other,0.0548519744815657,-0.68318737742059,-0.06451626475120269
1685,14.33,3.618719966,8.0917038355,0,18.7172382704,67382.0577734663,37842054.219574764,23513962.13513116,0,0,Other,0.09064367288858136,-0.48165039085436606,0.09045588243098102
1685,14.33,3.618719966,8.0917038355,0,19.5055233881,70219.8841971845,36434060.81866506,22639075.60483335,0,1,Comet,0.015632512093396295,-0.5530182888394374,0.1867561787617985
1685,14.33,3.618719966,8.0917038355,0,17.5293417251,63105.6302102419,32659703.701245744,20293798.843997452,0,0,Other,0.13600815042693737,-0.5884812571930109,-0.14772171050341204
1685,14.33,3.618719966,8.0917038355,0,20.7376099013,74655.3956448283,42593385.494109325,26466302.487285685,0,1,Comet,-0.024154003422607297,-0.41919708372616094,0.4437851040281085
1685,14.33,3.618719966,8.0917038355,0,16.501485273,59405.346982832,28396745.45933261,17644919.42264354,0,0,Other,0.17731026319453544,-0.6744270718684781,-0.3509924895755242
1685,14.33,3.618719966,8.0917038355,0,21.6721942417,78019.8992701438,47326390.46109698,29407255.39997315,0,1,Comet,-0.05376912575862469,-0.31590049757670546,0.6395274966676303
1685,14.33,3.618719966,8.0917038355,0,15.8249158006,56969.6968822507,25902410.653457206,16095011.644451229,0,0,Other,0.2073844767032504,-0.7218513764350708,-0.48082102018171496
1685,14.33,3.618719966,8.0917038355,0,22.1284659741,79662.4775067686,49576048.8400771,30805128.296443876,0,1,Comet,-0.06879294664188057,-0.2672616076756107,0.7343129314255938
1685,14.33,3.618719966,8.0917038355,0,15.6456886554,56324.4791595793,25307400.99786621,15725289.788697245,0,0,Other,0.2159605204053721,-0.7324844478913869,-0.5143755967068403
1685,14.33,3.618719966,8.0917038355,0,22.1411816773,79708.2540381137,49665794.84625816,30860893.878800362,0,1,Comet,-0.06896101381309931,-0.2651121514105457,0.7372991252642774
1685,14.33,3.618719966,8.0917038355,0,15.9507894309,57422.8419512461,26363160.020509098,16381308.025397684,0,0,Other,0.20175856104701764,-0.7131254944456898,-0.4567090489246418
1685,14.33,3.618719966,8.0917038355,0,21.6186980226,77827.3128814568,47105616.15355924,29270072.606519856,0,1,Comet,-0.05160933347484739,-0.3203414614198445,0.6289619662823585
1685,14.33,3.618719966,8.0917038355,0,16.7700391528,60372.140949985,29578666.110304706,18379330.86004673,0,0,Other,0.16715009766336764,-0.6499723727665193,-0.2970149727684848
1685,14.33,3.618719966,8.0917038355,0,20.5107429936,73838.6747768052,41573949.956286475,25832854.61745059,0,1,Comet,-0.015765370572061836,-0.44047155469992366,0.3979190682928996
1685,14.33,3.618719966,8.0917038355,0,18.0731058906,65063.1812060786,35085012.912959345,21800816.10683724,0,0,Other,0.11573406883859069,-0.5380214436443007,-0.0380188833927676
1685,14.33,3.618719966,8.0917038355,0,19.0674645673,68642.8724424272,34471844.14040095,21419810.699024975,0,0,Other,0.03188779057635465,-0.5939148007953886,0.09827236898551378
1685,14.33,3.618719966,8.0917038355,0,19.5967704128,70548.3734860357,41957061.37980065,26070909.0172931,0,1,Comet,0.05963037525533119,-0.39439409949373416,0.2703463676593913
1685,14.33,3.618719966,8.0917038355,0,17.4221232573,62719.6437262454,26405792.062466808,16407798.34789763,0,0,Other,0.08649388092719174,-0.7679492132108915,-0.24293877392010624
1685,14.33,3.618719966,8.0917038355,0,21.1371440198,76093.7184711738,49324242.62357698,30648663.168895073,0,1,Comet,0.006800613799597045,-0.23687126707805892,0.5874414256580887
1685,14.33,3.618719966,8.0917038355,0,15.8643552276,57111.6788193802,18825262.175424855,11697475.496662693,0,0,Other,0.1387143175972004,-0.9310709635191777,-0.5652728474546265
1685,14.33,3.618719966,8.0917038355,0,22.4753579731,80911.2887032097,55828335.12791807,34690118.84630267,0,1,Comet,-0.03813416518564684,-0.09697571360663239,0.864243005829018
1685,14.33,3.618719966,8.0917038355,0,14.6894962343,52882.1864435909,13509714.94957329,8394547.609319802,0,0,Other,0.18181986058274618,-1.042308077015646,-0.8032580375800836
1685,14.33,3.618719966,8.0917038355,0,23.3230157817,83962.8568141456,59931054.55845874,37239430.487289056,0,1,Comet,-0.06675570826824008,-0.008865286951459475,1.039357678316326
1685,14.33,3.618719966,8.0917038355,0,14.0743299404,50667.5877853597,11073418.851412859,6880703.41181112,0,0,Other,0.20760497833239303,-1.0903691050423887,-0.9234485099233404
1685,14.33,3.618719966,8.0917038355,0,23.5445513117,84760.384721999,61094884.2642128,37962600.732594766,0,1,Comet,-0.07338743442780707,0.016850384953194183,1.0862907602938014
1685,14.33,3.618719966,8.0917038355,0,14.1324834629,50876.9404664918,11280046.301735962,7009095.755809796,0,0,Other,0.20494801057120077,-1.0865208533996245,-0.9123882787061229
1685,14.33,3.618719966,8.0917038355,0,23.0667418006,83040.2704821391,58765958.58153407,36515473.417563476,0,1,Comet,-0.05740496900275416,-0.033294184082702315,0.9873741334307727
1685,14.33,3.618719966,8.0917038355,0,14.9218158086,53718.5369108322,14556689.734887645,9045107.574047728,0,0,Other,0.1732577521045187,-1.020433130858104,-0.7562509284204807
1685,14.33,3.618719966,8.0917038355,0,10.9332547638,39359.7171496843,12078481.788835254,7505220.561880345,2,0,Other,0.46383279434462277,-0.9411585929017705,-1.3658510013204421
1685,14.33,3.618719966,8.0917038355,0,22.0184310715,79266.3518575141,53663545.37088402,33344980.86615868,0,1,Comet,-0.02227253336244315,-0.1430987137580377,0.7704439041922405
1685,14.33,3.618719966,8.0917038355,0,16.1001818157,57960.6545363641,20003328.03336215,12429491.676743615,0,0,Other,0.1310910878172106,-0.9054821121914274,-0.5160873138300428
1685,14.33,3.618719966,8.0917038355,0,20.7737820047,74785.615216947,47793366.80956805,29697421.047753196,0,1,Comet,0.02118045104765831,-0.267954611639224,0.5152783091696272
1685,14.33,3.618719966,8.0917038355,0,17.4237238205,62725.4057538068,26416184.536736984,16414255.931966966,0,0,Other,0.08646434911928567,-0.7677051910233769,-0.24257441194700546
1685,14.33,3.618719966,8.0917038355,0,19.5416518184,70349.9465463671,42019461.029983774,26109682.361973017,0,1,Comet,0.06454131092648674,-0.3904619891462756,0.2631535395793803
1685,14.33,3.618719966,8.0917038355,0,18.6442592202,67119.3331925893,32513792.625872534,20203133.905949585,0,0,Other,0.04701404682929699,-0.6352551545302647,0.011994205784048499
1685,14.33,3.618719966,8.0917038355,0,8.6830997811,31259.1592119259,20573863.91125497,12784006.232207838,4,0,Other,0.7194244241144606,-0.6060593607948238,-1.5837089922847465
1685,14.33,3.618719966,8.0917038355,0,18.5321376657,66715.6955964271,37446440.13911554,23268138.944506615,0,0,Other,0.10152882441524275,-0.48620729352075465,0.05859054646817456
1685,14.33,3.618719966,8.0917038355,0,19.4905141792,70165.8510451996,36745569.95934476,22832638.409225207,0,1,Comet,0.019698503168235928,-0.5433033737911769,0.18854985671598065
1862,16.1,1.6016033798,3.5812940302,1,12.3118839477,44322.7822117754,39948137.030168325,24822621.3103017,0,0,Other,-0.19579152320430002,0.24184046959666747,-1.1382939230651852
1862,16.1,1.6016033798,3.5812940302,1,24.2864169693,87431.1010894159,35824475.75284125,22260297.009127304,0,1,Comet,-1.1752999960173993,-0.3355596518154031,0.5445288376219763
1862,16.1,1.6016033798,3.5812940302,1,11.6407154934,41906.5757761756,9839803.14552378,6114170.15679099,4,0,Other,-0.42198595145629647,-0.616269044113239,-1.6191598557421694
1862,16.1,1.6016033798,3.5812940302,1,16.7859825713,60429.5372566548,55856975.296054475,34707915.021563016,0,0,Other,-0.4000990808733596,0.5382544172603664,-0.2872144012735614
1862,16.1,1.6016033798,3.5812940302,1,28.157208395,101365.9502219474,54081425.658153184,33604639.63613058,0,1,Comet,-1.3104270619318121,0.052765136760554894,1.3380929528906198
1862,16.1,1.6016033798,3.5812940302,1,14.0368561276,50532.6820594745,49322237.60820473,30647417.310113996,0,0,Other,-0.2445382071579963,0.45123164280199923,-0.7688772179390206
1862,16.1,1.6016033798,3.5812940302,1,11.6496416759,41938.7100334081,12908821.834152002,8021169.941149547,4,0,Other,-0.39425312760010306,-0.5265325932169606,-1.5787649912158932
1862,16.1,1.6016033798,3.5812940302,1,17.7831959634,64019.5054684006,4228736.652045969,2627615.111449612,0,0,Other,-0.9568250764511452,-1.0150557314061948,-0.8004742682780507
1862,16.1,1.6016033798,3.5812940302,1,15.2930656708,55055.0364150125,11220339.921845589,6971995.9316876205,0,0,Other,-0.6963018264929852,-0.714947012516586,-1.0722688228365376
1862,16.1,1.6016033798,3.5812940302,1,11.8104515738,42517.62566559,36267113.3506516,22535339.25852808,0,0,Other,-0.19047930101827,0.15291171507380685,-1.2578605967609922
1862,16.1,1.6016033798,3.5812940302,1,23.0318502594,82914.6609336676,29688804.445416298,18447767.648029044,0,1,Comet,-1.1335271922732022,-0.46782986556922146,0.28454341973043645
1862,16.1,1.6016033798,3.5812940302,1,11.6479168315,41932.5005935213,7578578.337948438,4709110.214858925,2,0,Other,-0.4435023178190521,-0.6829111427829528,-1.6469256904357157
1862,16.1,1.6016033798,3.5812940302,1,16.2706184695,58574.2264900963,54135409.904556274,33638183.89137767,0,0,Other,-0.3755372958920972,0.5073673275932672,-0.3838353145433448
1862,16.1,1.6016033798,3.5812940302,1,31.1412895393,112108.642341372,69849655.00109316,43402563.01408934,0,1,Comet,-1.398908998596141,0.4018392167192786,1.9714462581730947
1862,16.1,1.6016033798,3.5812940302,1,13.5220980346,48679.5529244534,1488052.182059115,924632.750141187,4,0,Other,-0.6472581075554882,-0.9330981256658459,-1.4529147687955808
1862,16.1,1.6016033798,3.5812940302,1,27.6586337057,99571.0813404779,51698465.76338279,32123937.01861298,0,1,Comet,-1.2933129001635195,0.0018260424997833826,1.2354785857567454
1862,16.1,1.6016033798,3.5812940302,1,12.9666963695,46680.1069300412,46114774.42349287,28654392.10494083,0,0,Other,-0.190131509743854,0.39787718217885476,-0.9648309464441722
1862,16.1,1.6016033798,3.5812940302,1,12.171736312,43818.2507230463,27739995.192014985,17236833.729717392,0,0,Other,-0.29788329627629084,-0.11113098893695283,-1.3141438385705817
1862,16.1,1.6016033798,3.5812940302,1,22.6578601765,81568.2966355001,27873013.878072236,17319487.708517443,0,1,Comet,-1.1209516352769728,-0.5068704924220166,0.20721007607085687
1862,16.1,1.6016033798,3.5812940302,1,11.6320528591,41875.3902926534,10400450.693968317,6462540.3892520955,4,0,Other,-0.4161105857616093,-0.5994837186855312,-1.6132722424056603
1862,16.1,1.6016033798,3.5812940302,1,16.6762101867,60034.3566721978,56074740.09836205,34843227.79518026,0,0,Other,-0.3894524205590832,0.548829489573711,-0.30034825723136704
1862,16.1,1.6016033798,3.5812940302,1,18.7763172256,67594.7420121305,8299894.283008929,5157315.15958006,0,0,Other,-0.9971737357062629,-0.9334155077310067,-0.6046810096264189
1862,16.1,1.6016033798,3.5812940302,1,15.8094108633,56913.8791078274,8781116.133530106,5456332.551873197,0,0,Other,-0.75949050173554,-0.8062177561833013,-1.0285168613259206
1862,16.1,1.6016033798,3.5812940302,1,11.5653996669,41635.438800917,12757684.003678221,7927257.248082583,4,0,Other,-0.3890312652704218,-0.5277579317828872,-1.592899017550605
1862,16.1,1.6016033798,3.5812940302,1,15.3278950319,55180.4221146647,51204430.76553738,31816957.90576246,0,0,Other,-0.3285865759039579,0.4572709483680976,-0.5577982640184679
1862,16.1,1.6016033798,3.5812940302,1,29.9273382483,107738.4176938289,64007314.91292825,39772301.22077985,0,1,Comet,-1.3576112031737961,0.27663044323153774,1.7210840944582066
1862,16.1,1.6016033798,3.5812940302,1,29.6490578069,106736.6081048893,61495416.35968848,38211479.83604598,0,1,Comet,-1.3590087083379983,0.2135111790414914,1.6487522204210474
1862,16.1,1.6016033798,3.5812940302,1,14.5083738311,52230.1457918509,50685790.76274225,31494689.951789156,0,0,Other,-0.2689702711689287,0.47328202244302464,-0.6831718732947717
1862,16.1,1.6016033798,3.5812940302,1,11.6549156161,41957.6962181101,13372452.17194414,8309256.474303532,4,0,Other,-0.390372163935097,-0.5131258988281872,-1.5720937377899253
1862,16.1,1.6016033798,3.5812940302,1,15.2288440539,54823.838594094,11256645.843875675,6994555.38554134,0,0,Other,-0.6909170726299645,-0.7114338297692503,-1.0811133206032024
1862,16.1,1.6016033798,3.5812940302,1,19.1791140552,69044.8105987405,10684531.783253292,6639060.192801723,0,0,Other,-1.0067433796270395,-0.8787769215034559,-0.5159254884012353
1862,16.1,1.6016033798,3.5812940302,1,16.7835837835,60420.901620461,55821493.29925319,34685867.53110643,0,0,Other,-0.4002392564171097,0.537304431537893,-0.2880140993926654
1862,16.1,1.6016033798,3.5812940302,1,11.8749961822,42749.9862559646,10441131.471068472,6487818.25199206,4,0,Other,-0.43483114110838655,-0.6075486999772338,-1.5775463627239288
1862,16.1,1.6016033798,3.5812940302,1,23.5545796091,84796.4865925915,31657762.946169183,19671221.728077356,0,1,Comet,-1.1563758494518215,-0.4299624139067842,0.3853836592724218
1862,16.1,1.6016033798,3.5812940302,1,11.4187987252,41107.6754108611,31837060.61593837,19782632.13390276,0,0,Other,-0.2007364709557581,0.03781484684572127,-1.3710610281976263
1862,16.1,1.6016033798,3.5812940302,1,12.7071087729,45745.5915823219,41791442.71486746,25967998.350934625,0,0,Other,-0.20978138814714603,0.2808793822163775,-1.057532659789628
1862,16.1,1.6016033798,3.5812940302,1,25.9362973804,93370.6705693795,44252536.54491355,27497251.144530963,0,1,Comet,-1.2269088836580426,-0.1510731649827048,0.8910100154631024
1862,16.1,1.6016033798,3.5812940302,1,20.8671716884,75121.8180781558,21417574.326042116,13308263.573820611,4,1,Comet,-1.0399976427004904,-0.6280935087574706,-0.1345446795899538
1862,16.1,1.6016033798,3.5812940302,1,12.9032956477,46451.8643316433,8673734.602926662,5389608.762779429,4,0,Other,-0.5320394001832045,-0.698612546768054,-1.4510419874371583
1862,16.1,1.6016033798,3.5812940302,1,16.1277929545,58060.0546362241,54880278.40363148,34101023.71453522,0,0,Other,-0.3574087484812059,0.5346727653922116,-0.39504362161350853
1862,16.1,1.6016033798,3.5812940302,1,17.9824580983,64736.8491537194,5279571.600958655,3280573.670613239,0,0,Other,-0.9627528175127514,-0.9918076141936545,-0.7582086941108059
1862,16.1,1.6016033798,3.5812940302,1,16.1497802421,58139.208871565,7444064.495979473,4625527.189255808,0,0,Other,-0.7986343039084237,-0.8584326768757379,-0.996225101590646
